lat,lng,duration,walkTime,walkDistance,transitTime,transfers
41.91715898,-87.80099609,3770,742,941.015812,2657,1
42.00480394,-87.81038698,3496,911,1155.802895,2333,1
42.00351945,-87.80825357,3568,983,1252.979023,2333,1
42.00011921,-87.8070582,3259,775,983.5896842,2232,1
42.00073656,-87.80384409,3466,1008,1275.02994,2206,1
42.00075017,-87.80263461,3493,1035,1312.860526,2206,1
42.00005621,-87.79272112,4408,720,897.7305789,2589,2
42.00001263,-87.79195709,4404,716,893.0335789,2589,2
41.99618854,-87.78961312,4214,593,733.083985,2522,2
41.99486395,-87.78842502,3410,1097,1397.934226,2061,1
41.99275851,-87.7878971,3309,1045,1330.578353,2012,1
41.99451614,-87.73526566,4456,688,861.311594,3479,1
41.99138426,-87.73340329,3176,814,1018.797248,2235,1
41.91889409,-87.71601118,2288,634,796.470609,1454,1
41.92907582,-87.70672252,1709,477,577.2403985,990,0
41.93079624,-87.71502791,2018,786,972.4797819,990,0
41.92939919,-87.71743329,2179,876,1103.995744,1115,1
41.93295218,-87.72549545,2244,484,600.3210226,1530,1
41.93342937,-87.71518206,2070,838,1046.427827,990,0
41.93222223,-87.71047233,1779,547,676.8290301,990,0
41.93475038,-87.71334798,1925,543,686.0172256,1140,0
41.93660128,-87.70662942,2151,769,972.6873609,1140,0
41.93456041,-87.72368982,2180,717,902.2406541,1275,1
41.93567656,-87.72090387,1926,517,640.4118571,1221,1
41.93805625,-87.718892,2174,792,1005.236233,1140,0
41.93798821,-87.71985995,2209,827,1032.025271,1140,0
41.93699707,-87.71883133,2118,736,911.6766466,1140,0
41.93700832,-87.72603452,2192,677,838.2159474,1327,1
41.94029072,-87.72263665,2018,511,635.2083985,1354,1
41.94032801,-87.72018894,2020,463,572.8436466,1314,1
41.94083906,-87.71479766,1987,605,749.5996541,1140,0
41.94372054,-87.72150928,2282,834,1055.233444,1317,1
41.94925368,-87.7198222,1897,395,479.485782,1260,0
41.94926492,-87.7155453,2091,589,736.9771053,1260,0
41.95259762,-87.71561927,2331,514,636.8022331,1561,1
41.95271886,-87.7113427,2297,480,590.7224812,1561,1
41.95271085,-87.71195031,2259,442,541.2694812,1561,1
41.95275206,-87.70890121,2329,632,791.5244812,1561,1
41.95276872,-87.70767784,2379,682,852.0977368,1561,1
41.94939847,-87.70208606,2552,762,956.4798571,1619,1
41.74662532,-87.7157159,4168,566,715.483594,3207,1
41.74669987,-87.71102099,4010,557,698.0634286,3118,1
41.74525312,-87.70135179,3395,820,1042.208917,2436,1
41.74965261,-87.6932283,3498,269,325.199218,2778,1
41.74880812,-87.69167608,3580,395,486.8188045,2734,1
41.74871752,-87.69595096,3646,372,449.4506391,2823,1
41.74423001,-87.69552613,3914,760,969.0944286,2819,1
41.74530373,-87.69830212,3854,655,827.2016391,2864,1
41.74570084,-87.68766364,3742,700,885.6895639,2707,1
41.74707435,-87.68728568,3500,584,730.224015,2641,1
41.74935967,-87.6870308,3496,400,492.8548045,2645,1
41.7420345,-87.70248845,3379,741,938.7530451,2499,1
41.74205008,-87.71558331,4848,951,1221.450459,3687,1
41.73838538,-87.7154177,3716,605,763.2466767,2921,1
41.74034131,-87.70822475,3965,844,1075.639015,2921,2
41.74038096,-87.7057912,3813,692,873.659015,2921,2
41.74207079,-87.70846237,4154,1096,1407.880045,2499,1
41.74112043,-87.70246257,3427,740,938.7002932,2548,1
41.74046491,-87.70070351,3458,771,986.1784586,2548,1
41.70195182,-87.71005645,4270,760,971.3508045,3255,1
41.69397932,-87.71892194,4180,432,530.3955113,3425,1
41.69378803,-87.71677483,4215,467,580.2173007,3425,1
41.69150443,-87.71973547,3978,203,237.259218,3452,1
41.69239992,-87.71947869,4062,287,342.0470526,3452,1
41.69121424,-87.7078189,3637,191,217.8593459,3303,1
41.6904414,-87.70901591,3927,331,384.723812,3273,1
41.95304411,-87.67556531,2445,417,522.514218,1755,1
41.73598427,-87.72359881,3602,359,442.7038421,3053,1
41.73747272,-87.72910862,3961,675,841.7359323,3096,1
41.70254192,-87.56141135,3595,425,525.0380526,2824,1
41.70391563,-87.56294008,3651,478,615.3886842,3171,0
41.70900935,-87.56361566,3407,183,224.6419323,3222,0
41.70921181,-87.5648278,3280,188,224.283391,3067,1
41.71327397,-87.56639848,3231,211,255.1285188,3018,0
41.71325788,-87.5676058,3199,240,292.8237669,2957,0
41.7132417,-87.56881415,3122,163,192.5077669,2957,0
41.71239327,-87.56487331,3219,199,244.8706842,3018,0
41.70905643,-87.56000487,3376,208,252.7525188,3166,0
41.71636709,-87.5554746,4061,453,571.8381429,3319,1
41.71822674,-87.54928665,3860,281,333.8164361,3290,1
41.71818791,-87.55342759,3941,362,449.6981429,3290,1
41.72002257,-87.5513855,3716,168,207.2480977,3259,1
41.71998041,-87.55483944,3996,448,565.6787669,3259,1
41.71998912,-87.55414796,3963,415,510.0564361,3259,1
41.72066166,-87.55312214,3790,669,850.2356015,3040,1
41.72177893,-87.55486497,3665,589,752.4775188,2995,1
41.7217568,-87.55693168,3570,494,636.2920977,2995,1
41.72069674,-87.55001404,3773,225,264.4183534,3259,1
41.72004647,-87.5493139,3876,328,395.7439398,3259,1
41.72244091,-87.55590966,3583,507,647.9429323,2995,1
41.71445599,-87.56369574,3248,228,270.5093459,3018,0
41.72594793,-87.56996125,3181,481,611.8259323,2698,0
41.72597961,-87.56752376,3102,174,208.7443083,2847,1
41.72601045,-87.56508684,3112,192,227.3961429,2839,1
41.72511057,-87.56475566,3172,252,301.7889774,2839,1
41.72725395,-87.55775294,3356,565,713.963188,2717,1
41.72791901,-87.55742393,3283,492,612.0773985,2717,1
41.72738162,-87.54718787,3376,400,499.9715188,2902,1
41.72981264,-87.55194261,3196,377,453.1646466,2817,0
41.65824125,-87.55076335,5297,205,250.4679323,4941,1
41.65825321,-87.5486655,5332,240,296.0209323,4941,1
41.65092462,-87.53654286,5065,460,577.366218,4343,1
41.65276082,-87.5432108,5075,470,588.5699699,4343,1
41.85771855,-87.63440164,1319,747,945.0614586,330,0
41.91053577,-87.62528402,1866,725,878.2392105,1139,0
41.7706805,-87.58287992,2277,384,476.9866015,1739,1
41.79392458,-87.63444535,1558,506,635.666594,810,0
41.81576546,-87.63036131,1392,326,406.2323835,819,1
41.82049117,-87.63008352,1898,260,324.963797,1636,0
41.98000313,-87.79497408,2752,498,618.2043158,2086,1
41.97392356,-87.74740837,2968,667,841.4550226,2060,1
41.89263314,-87.65751092,1210,608,747.7620451,360,0
41.8632098,-87.70201774,2001,607,748.3607819,1250,1
41.89621088,-87.71063655,2314,449,537.6965263,1590,1
41.91146339,-87.63735982,1453,551,682.6337669,660,0
41.73904425,-87.62496502,2145,553,686.3783083,1350,0
41.74385262,-87.6262404,2317,239,285.2070902,1788,1
41.68189169,-87.54272133,4809,542,675.7546391,4005,1
41.84423645,-87.63486902,1524,449,555.4700526,1073,0
41.84790598,-87.63201059,1285,713,881.4743233,330,0
41.9859265,-87.78554156,2814,607,764.7226617,1955,1
41.97296424,-87.66838885,2531,520,650.0224737,1779,1
41.76450376,-87.63498041,2162,639,808.1154286,1350,1
41.76496611,-87.60217402,2158,306,367.4442632,1500,1
41.7423104,-87.55220523,2968,390,481.0543985,2576,0
41.66919277,-87.61915263,3458,395,482.0455113,2704,1
41.88696866,-87.63322624,732,463,569.7657293,267,0
41.8698374,-87.6575412,1759,259,308.6593083,1498,0
41.82530682,-87.60939134,2288,421,511.5999098,1865,0
41.833401,-87.61522089,2012,384,466.8796842,1626,0
41.91459064,-87.71304739,2367,438,535.942609,1777,1
41.93303767,-87.67162911,2115,601,734.892812,1310,1
41.90433221,-87.64617522,1528,657,810.4088571,648,1
41.73814821,-87.543903,3427,764,965.2585714,2661,0
41.78507476,-87.73933584,2472,760,945.5769022,1470,0
41.87119991,-87.74980422,2089,587,744.490985,1260,0
41.90150558,-87.65420435,1596,431,536.7314135,963,1
41.87188624,-87.74652504,1894,392,483.6601053,1260,0
41.9849954,-87.83835553,2847,505,615.0534135,2100,0
41.88039852,-87.66731987,1489,269,327.0546391,1218,0
41.88208001,-87.66685886,1439,219,264.5970977,1218,0
41.92325333,-87.67628262,1760,481,599.4942331,1034,1
41.94660347,-87.68036735,2176,233,277.911218,1687,1
41.91034208,-87.6258477,1507,406,494.9473383,1099,0
41.90633576,-87.62508574,1375,348,419.7398346,1025,0
41.90534827,-87.62483039,1357,352,425.6518346,1003,0
41.987641,-87.65497192,2460,336,404.0798346,2122,0
42.00618066,-87.65927883,2999,417,507.8241654,2363,1
41.93303087,-87.63582679,2192,600,732.9863459,1590,0
41.94787535,-87.64196443,2399,480,581.0752331,1917,0
41.90756016,-87.71060937,2334,615,774.4973985,1502,1
41.8995945,-87.70438501,2232,632,787.944218,1435,1
41.89688467,-87.71117497,2368,467,565.9109398,1626,1
41.90130219,-87.70421297,2097,497,599.524812,1435,1
41.98558749,-87.70137615,3965,796,991.9337293,2880,1
42.01584831,-87.70318853,4016,734,937.1318421,3135,1
42.01828566,-87.6898792,3534,667,850.7876015,2653,1
42.01720437,-87.68402133,3534,742,948.7736015,2578,1
41.96799367,-87.66701409,2261,250,297.8225865,1779,1
41.968082,-87.66239722,2337,505,627.5698496,1590,0
41.99121796,-87.6738963,3056,633,791.8721955,2246,1
41.98857381,-87.67388722,2972,610,775.4274662,2185,1
41.9425724,-87.67529128,2107,469,581.6006767,1380,1
41.90241797,-87.64632383,1251,402,488.982985,707,1
41.89598875,-87.64225176,1227,310,374.3019474,676,1
41.90874695,-87.72435634,2474,588,734.909188,1697,1
41.90722247,-87.72188006,2582,550,678.5555413,1886,1
41.89685434,-87.68963816,1830,379,465.7776917,1206,1
41.89801033,-87.687203,1928,532,648.5594436,1151,1
41.90713423,-87.70856372,2347,628,790.3970226,1502,1
41.90710592,-87.71059569,2373,654,825.1563985,1502,1
41.90620531,-87.71056365,2406,654,815.1404436,1587,1
41.90543434,-87.71999896,2485,453,548.9090902,1886,1
41.90436198,-87.71971126,2396,414,501.7015038,1836,1
41.90156863,-87.7216996,2512,431,523.0604436,1916,1
41.99826947,-87.76516378,2827,611,765.9528571,1991,1
41.99830076,-87.76103957,3061,845,1069.757737,1991,1
41.99813635,-87.7604457,3110,894,1136.736985,1991,1
41.99853427,-87.70908745,3315,364,440.0607744,2755,1
41.99861777,-87.70425498,3732,721,902.2535639,2721,1
41.99865285,-87.70242408,3770,317,388.348218,3157,1
41.99884279,-87.69143956,3529,371,460.913218,2922,1
42.00034782,-87.69636127,3830,531,672.369218,3003,1
42.00201846,-87.70491452,4097,607,772.4867218,3194,1
42.00362555,-87.70370822,4049,593,740.160609,3067,2
42.00214333,-87.69762579,3962,605,767.831594,3061,1
42.0046708,-87.69555165,3829,737,925.4464286,2945,1
41.99149643,-87.70277167,3570,329,398.1908045,2952,1
41.99305606,-87.70221558,3656,415,522.4078872,2952,1
41.99619497,-87.67383291,3213,694,877.8542406,2230,1
41.99527921,-87.67229337,3189,670,828.0185188,2230,1
41.98870542,-87.70582839,3786,383,459.5571654,3114,1
41.96930895,-87.73453831,2871,842,1065.113113,1844,1
41.97095488,-87.72964864,2576,547,680.5882331,1844,1
41.96935251,-87.73022009,2599,570,709.0373609,1844,1
41.98009889,-87.66657656,2645,460,578.2420902,2054,1
41.95829597,-87.72131734,2682,623,773.7521955,1917,1
41.96078796,-87.72230934,2437,424,517.2742331,1871,1
41.98904363,-87.78671089,3097,833,1041.568248,2012,1
41.98893082,-87.78184855,3251,1044,1324.740504,1955,1
41.98937788,-87.77929187,4468,943,1195.060226,2426,2
41.99641353,-87.76219221,3008,825,1036.214383,1958,1
41.99400348,-87.75671642,3521,731,924.384609,2048,2
41.94756889,-87.70203722,2398,608,753.0008571,1619,1
41.92609117,-87.70079862,1871,759,950.2546165,870,0
41.91773299,-87.69930436,1899,787,986.4023308,870,0
41.91982451,-87.70047341,1724,612,759.0415714,870,0
41.92087659,-87.70050052,1672,560,700.0510301,870,0
41.92274442,-87.69583155,1583,471,560.7314962,870,0
41.94785702,-87.6891978,2141,506,623.1698571,1474,1
41.9478484,-87.69041303,2226,591,724.2575263,1474,1
41.94082565,-87.687724,1948,475,585.2274812,1312,1
41.94189736,-87.70555557,2105,560,703.9796466,1346,1
41.93959412,-87.70212023,1931,394,487.432188,1394,1
41.93835266,-87.69408886,2236,622,760.1738647,1353,1
41.93796014,-87.69498126,2144,530,641.2521128,1353,1
41.93796644,-87.69408013,2201,587,715.7921128,1353,1
41.93686518,-87.69627388,1980,423,520.3023985,1296,1
41.93596578,-87.69924527,1918,361,439.5097744,1296,1
41.93619951,-87.69743404,1754,287,347.916188,1296,1
41.92300117,-87.70423427,1885,773,983.6553985,870,0
41.9319418,-87.6906439,1920,579,708.4076992,1150,1
41.93327801,-87.69250297,2009,437,540.2600226,1301,1
41.93237022,-87.69217254,1980,408,501.7783985,1301,1
41.92204877,-87.68902286,1513,458,564.222609,918,1
41.9218347,-87.69035792,1618,563,696.6316917,918,1
41.92142044,-87.69034624,1574,519,650.1917744,918,1
41.92202823,-87.69168202,1680,625,782.9812331,918,1
41.80315446,-87.64691647,2193,481,592.796015,1332,2
41.8063277,-87.632929,1489,587,734.2886767,660,0
41.80763562,-87.634237,1469,567,700.0463383,660,0
41.80573622,-87.63414086,1668,766,954.5716015,660,0
41.80820171,-87.64429277,1724,436,545.346594,883,1
41.80728904,-87.64426776,1802,514,646.4270977,883,1
41.8064343,-87.64155114,1794,554,697.7844286,835,1
41.80757948,-87.6561241,1942,442,542.9876391,1095,1
41.80345344,-87.65847043,2412,542,683.956594,1469,1
41.80119716,-87.65687359,2261,391,487.988218,1469,1
41.80117962,-87.65808956,2262,392,487.6718421,1469,1
41.80021736,-87.6620148,2448,474,587.0708872,1573,1
41.80023641,-87.6607992,2394,483,596.724015,1510,1
41.80049267,-87.65777071,2305,435,539.8750526,1469,1
41.79981059,-87.65775287,2359,489,615.7233459,1469,1
41.72945534,-87.54214913,3428,402,491.3848647,2952,1
41.72900753,-87.56366086,3313,642,813.8248195,2597,1
41.734401,-87.56988525,3029,489,626.3675564,2538,0
41.73688951,-87.57147326,2824,354,447.3985564,2468,0
41.74167652,-87.57451913,2659,370,464.3056391,2287,0
41.74117063,-87.57491134,2677,388,486.3324286,2287,0
41.7426479,-87.57744607,2691,402,493.5324436,2287,0
41.74402659,-87.58181077,2997,587,741.5237368,2345,1
41.7451175,-87.58507511,3348,346,435.377,3000,0
41.75047207,-87.57748691,2445,317,383.7169398,2126,0
41.7504854,-87.57626621,2363,235,284.8085338,2126,0
41.75138982,-87.57535953,2300,172,207.1560601,2126,0
41.75772219,-87.60019295,2519,587,725.0420977,1580,1
41.75840121,-87.59990588,2567,281,342.476218,1932,1
41.757705,-87.60200705,2402,369,448.272015,1889,1
41.75702706,-87.6022916,2436,403,495.9746767,1889,1
41.76303486,-87.60583555,2330,533,652.600015,1445,1
41.76496993,-87.60097682,2168,270,327.3788421,1559,1
41.76500588,-87.59794812,2215,281,339.813218,1595,1
41.76809172,-87.58747722,2964,434,534.0985038,2528,0
41.76490429,-87.58781148,2535,447,538.858594,1749,1
41.76726763,-87.57357707,2114,330,411.426391,1782,0
41.77076309,-87.57183973,2204,576,732.0717669,1626,0
41.76380278,-87.57377756,2238,454,565.5566015,1782,0
41.76689119,-87.57060795,2312,528,662.9087293,1782,0
41.7669071,-87.56898173,2414,630,797.7677293,1782,0
41.76353589,-87.58268697,3086,538,676.2702932,2546,0
41.80188935,-87.58128678,2354,832,1014.864489,1520,0
41.80832963,-87.61294663,1639,440,549.911218,1018,1
41.84773596,-87.63061229,1281,709,870.9549624,330,0
41.83640611,-87.63088249,1421,669,853.1747444,510,0
41.7963172,-87.74071474,3884,351,444.788797,3531,0
41.99974528,-87.80582785,3271,787,995.0017669,2232,1
42.0062293,-87.82007482,3366,686,870.384782,2428,1
41.90729184,-87.62731981,1352,690,865.9172256,420,0
41.86841365,-87.62452381,834,376,451.6375188,456,0
41.93218838,-87.64270005,2182,590,717.9456767,1590,0
41.93528061,-87.6414263,2159,469,576.0766692,1688,0
41.93263386,-87.64190073,2082,490,599.7070075,1590,0
41.89371867,-87.63961533,1412,833,1052.493316,577,0
41.8951335,-87.64347793,1267,350,430.9529699,676,1
41.96678733,-87.65488465,2414,582,725.6685263,1590,0
41.90200077,-87.63400738,1169,507,633.9361804,420,0
41.93742997,-87.6406666,1993,535,670.5993158,1456,0
41.83967653,-87.62815151,1528,148,173.8129624,1378,0
41.94277876,-87.64049515,1801,185,224.8848872,1614,0
41.91078219,-87.62736116,1601,460,558.9721278,1139,0
41.90680929,-87.6290889,1190,528,663.6393007,420,0
41.90879588,-87.63123032,1377,422,520.5813534,953,0
41.74183948,-87.67759665,3945,919,1169.562932,2586,1
41.78434228,-87.79421324,5660,639,816.2926316,4533,1
41.72956786,-87.62524926,2050,378,461.9170526,1471,1
41.84710192,-87.65320235,1745,993,1266.240376,510,0
41.89508457,-87.65711187,1270,668,822.8299173,360,0
41.79029881,-87.63115511,1722,670,847.3534361,810,0
41.724868,-87.58518684,2879,273,333.6628872,2267,1
41.91164643,-87.6652452,1497,421,517.6996541,857,1
41.91194359,-87.6428637,1566,724,906.3488797,600,0
41.96329709,-87.73001375,2415,592,743.9810226,1638,1
41.78520598,-87.60709389,2501,189,217.6630376,2310,0
41.71444347,-87.64124229,3236,544,684.9644737,2345,1
41.83852706,-87.63096473,1762,289,374.3097519,1471,0
41.93224974,-87.71171347,1838,606,747.7890376,990,0
41.88738472,-87.63324065,748,650,790.5603609,96,0
41.76697729,-87.5861461,2869,339,426,2528,0
41.92284341,-87.69778576,1476,364,440.1112331,870,0
41.98137187,-87.74957358,3197,1192,1513.476812,1821,1
41.6604532,-87.64694422,4281,714,897.1444361,3160,1
41.65741377,-87.64690127,4750,800,1010.542932,3483,1
41.86204886,-87.64647779,1495,58,73.614,1160,1
41.86129851,-87.64838611,1831,324,401.5498872,1380,1
42.00120362,-87.80603659,3369,885,1123.912767,2232,1
41.8919824,-87.64087846,1078,312,380.1882406,561,1
41.93630157,-87.6654923,1970,544,680.4364286,1168,1
41.92148316,-87.65530185,1651,659,835.0658045,750,0
41.95492738,-87.67460556,2638,386,468.2924135,2010,0
42.02120697,-87.67466439,3235,533,657.0925038,2460,0
41.83045691,-87.60848077,2232,500,605.2321804,1730,0
41.84974445,-87.62031145,1792,772,974.0270226,1018,0
41.84689322,-87.62042414,1644,543,674.0134135,1099,0
41.84388895,-87.61822006,1786,468,577.2748947,1316,0
41.84166294,-87.61487168,1908,508,615.1700752,1398,0
41.83805148,-87.61450878,2136,631,774.8936917,1503,0
41.88153754,-87.67784089,1691,292,354.4494361,1397,0
41.89076379,-87.66835107,1344,360,438.1586466,718,1
41.89628873,-87.66791024,1229,368,441.6676241,676,1
41.89710405,-87.66885218,1361,440,536.624609,676,1
41.91164701,-87.66170734,1530,350,428.1323684,926,1
41.91021957,-87.66986359,1716,844,1064.194857,630,0
41.89737018,-87.65843418,1121,519,632.4372406,360,0
41.89596391,-87.65550532,862,260,315.395188,360,0
41.82483373,-87.60308711,1757,212,246.6930977,1161,1
41.81841952,-87.59871092,1992,523,637.5907744,1228,1
41.84892941,-87.62018484,1664,615,756.7608797,1047,0
41.84884817,-87.62178002,1514,370,476.4714211,1142,0
41.88670148,-87.66906215,1407,655,825.4415714,510,0
41.9015478,-87.72413278,2582,431,522.3914436,1986,1
41.89799308,-87.72173461,2568,628,790.4896466,1815,1
41.89811737,-87.7252461,2105,534,664.9826842,1352,1
41.90158994,-87.71865325,2424,446,551.6113985,1813,1
41.90142159,-87.71083425,2236,448,554.9072707,1623,1
41.89969239,-87.7070637,2295,423,515.4823609,1606,1
41.89821501,-87.71426964,2370,562,693.2063158,1683,1
41.89661285,-87.71604687,2428,433,522.1990677,1720,1
41.89815814,-87.72036778,2507,567,711.1843985,1815,1
41.8965904,-87.71848497,2330,438,530.2155639,1767,1
41.91132208,-87.70312968,2089,509,615.3537368,1333,1
41.91131004,-87.70426419,2133,583,709.5884887,1333,1
41.91147009,-87.68816225,1747,755,927.5296241,750,0
41.89791417,-87.70463624,1965,692,872.9656616,1108,1
41.89864168,-87.70075576,2201,785,994.361406,1278,1
41.89712826,-87.70010362,2092,453,550.2356917,1394,1
41.89681317,-87.69580547,1994,462,567.4041053,1287,1
41.9008002,-87.69714581,1942,473,583.662406,1304,1
41.9026464,-87.69995113,1874,308,376.396188,1371,1
41.90174048,-87.69962895,1952,386,472.8360226,1371,1
41.90176267,-87.697169,1888,389,476.6323985,1304,1
41.90590662,-87.69532895,1947,398,483.4688571,1295,1
41.90547096,-87.6932457,1969,594,745.3857744,1210,1
41.90410464,-87.69528453,1924,464,568.0954812,1265,1
41.90318724,-87.6952621,1847,387,468.9044812,1265,1
41.8999791,-87.69586728,2102,633,778.9227819,1304,1
41.91152624,-87.68389983,1663,791,990.951015,630,0
41.91306148,-87.67721505,1445,573,705.8667293,630,0
42.00214595,-87.67086894,3391,710,890.8872256,2474,1
42.00268771,-87.6671833,3076,644,809.5066842,2190,0
42.00087869,-87.6659103,2886,454,567.0578421,2190,0
42.00204666,-87.66038058,2837,405,485.4743534,2190,0
42.00109876,-87.66120959,2585,153,181.1473835,2190,0
41.9947244,-87.8116934,3477,975,1234.001857,2250,1
41.99123454,-87.79266628,3036,723,913.1604812,2061,1
41.9861534,-87.79029314,3024,779,987.4332331,1993,1
41.98434765,-87.78313854,2833,665,835.501,1916,1
41.97531506,-87.81229728,3102,777,972.0741955,2040,1
41.95082352,-87.81283908,3840,712,904.5326917,2863,1
41.9391349,-87.80708726,3881,521,639.1483158,3087,1
41.99164984,-87.73842054,4275,449,549.871406,3537,1
41.99039735,-87.7393991,4177,314,383.9204436,3574,1
41.99306137,-87.72546973,3318,956,1205.430165,2235,1
41.99311633,-87.69613903,3529,502,627.1960526,2738,1
41.99310508,-87.69735573,3514,416,526.0403835,2809,1
41.99065777,-87.69758082,3334,236,282.0548421,2809,1
41.99316766,-87.69126833,3729,526,643.8332481,2978,1
41.99160345,-87.68877535,3205,377,456.0936466,2539,1
41.95297499,-87.68023749,2536,456,564.9474286,1807,1
41.95159921,-87.68202382,2561,618,773.3958045,1687,1
41.95027835,-87.67895103,2388,505,623.9905113,1627,1
41.94818351,-87.79700602,3832,831,1062.963023,2720,1
41.946263,-87.80241877,3747,638,808.2236466,2828,1
41.99719478,-87.70752051,3473,522,628.3986616,2755,1
41.99204,-87.70703995,3768,420,514.4291804,3059,1
41.91929865,-87.64946168,1563,377,463.0838045,885,1
41.91599628,-87.64873958,1210,268,330.2133835,761,1
41.92011004,-87.68381766,1683,729,922.1024812,796,1
41.91968145,-87.68625055,1701,709,855.507203,750,0
41.92247293,-87.68396186,1731,676,845.0193158,918,1
41.92201207,-87.68175382,1705,634,783.0150226,946,1
41.92220678,-87.68236592,1755,684,859.8632331,946,1
41.91778252,-87.6861999,1533,541,645.3632857,750,0
41.91640159,-87.67882055,1423,375,457.2458947,803,1
41.91626939,-87.67211184,1751,492,619.688188,1101,1
41.9218774,-87.67330512,1780,709,880.2260451,946,1
41.92180519,-87.66597615,1913,626,783.9746541,1041,1
41.92549035,-87.68644956,1614,466,567.6366917,1011,1
41.72153915,-87.65599339,2860,524,646.0555263,1953,1
41.72248556,-87.65327928,2755,419,514.3034436,1953,1
41.72246616,-87.64597787,2458,303,359.8092632,1915,1
41.72263413,-87.64051459,2331,270,323.8458421,1821,1
41.72272476,-87.63749149,2333,318,378.5167594,1775,1
41.72130594,-87.63774717,2216,201,241.4853835,1775,1
41.72041628,-87.63621105,2229,260,313.034218,1729,1
41.71877847,-87.63980645,2463,448,562.963594,1775,1
41.71768773,-87.63644115,2518,549,690.2184286,1729,1
41.71911156,-87.63193182,2296,417,511.2066391,1639,1
41.71707487,-87.63126998,2422,543,688.733218,1639,1
41.72140157,-87.63049662,2338,626,785.7075188,1470,0
41.72047797,-87.63138655,2184,305,362.4916391,1639,1
41.69756995,-87.61014808,3149,536,664.064015,2200,1
41.71937983,-87.54999494,3753,174,207.9865564,3290,1
41.71513643,-87.56400949,3319,299,369.3732632,3018,0
41.69853196,-87.63984445,3235,456,564.9273007,2523,1
41.69900869,-87.60962283,3144,601,755.7265639,2130,1
41.71184065,-87.63220512,3261,822,1050.297677,2064,1
41.72629134,-87.5800194,3132,426,535.4141429,2704,0
41.77191217,-87.61658722,1779,373,463.299218,1234,1
41.83419078,-87.68421593,2597,942,1199.682571,1486,1
41.75928678,-87.63052075,2011,325,399.8310601,1513,1
41.75406995,-87.58581321,2556,418,517.5389023,1786,1
41.69257025,-87.52505566,4137,379,458.7038872,3412,1
41.97963659,-87.74513716,3159,1034,1314.920744,1877,1
41.64940101,-87.53958882,4849,218,257.4940902,4369,1
41.64911207,-87.54503098,5450,316,382.9025113,4872,1
41.65093858,-87.5462287,5228,623,790.2829699,4343,1
41.65276576,-87.54622296,5221,632,797.7927218,4327,1
41.65459296,-87.54745847,5457,243,289.854218,4952,1
41.65459828,-87.54867935,5276,284,348.4067669,4841,1
41.66008683,-87.54726338,5274,206,251.9359323,4917,1
41.66007889,-87.54985281,5317,225,277.6529323,4941,1
41.84009268,-87.63120825,1966,493,639.1975865,1471,0
41.73807088,-87.62449048,1968,376,469.9827594,1350,0
41.93291769,-87.6908035,1941,600,740.4029398,1150,1
41.93545733,-87.67303363,2188,707,870.2620225,1283,1
41.86503768,-87.62249395,1013,375,481.8882932,636,0
41.8189921,-87.59814831,2045,576,697.5480451,1228,1
41.78856492,-87.5800446,2894,812,1020.248346,1753,1
41.78824965,-87.58160517,2884,802,1014.769391,1753,1
42.00378268,-87.66261723,3010,578,714.9912481,2190,0
41.85905331,-87.63789445,1486,742,943.363594,742,0
41.86065075,-87.64929553,1952,445,548.5873534,1380,1
41.84083637,-87.64179101,1798,393,487.505218,848,2
41.84265416,-87.64183192,1836,394,488.700218,885,2
41.84577669,-87.6392444,1858,639,798.6903383,1217,0
41.822635,-87.63981078,1470,223,269.6223835,774,1
41.71638891,-87.55030648,3846,238,287.666391,3319,1
41.74169152,-87.56942646,2926,635,808.8434361,2289,0
41.78325854,-87.59588407,2196,408,509.727218,1624,1
41.80375693,-87.60258932,2103,272,341.9105038,1829,0
41.80546018,-87.60537893,2352,457,585.1438797,1893,0
41.79412081,-87.60055977,2047,415,507.5040075,1303,1
41.76261136,-87.58968404,3133,546,687.3569624,2585,0
41.76694086,-87.58908213,2362,274,331.335218,1749,1
41.82263231,-87.64527276,1623,287,347.955218,863,1
41.7240142,-87.56009332,3315,311,382.5171429,2923,1
41.73419867,-87.58536785,2911,494,622.2897218,2031,1
41.77313181,-87.58324851,2192,564,712.8943534,1626,0
41.86926449,-87.65323556,1869,369,468.7376391,1498,0
41.9179066,-87.63783577,1817,508,624.5694737,1307,0
41.74730031,-87.70629787,3514,1014,1298.31388,2361,1
41.8179491,-87.63449088,1655,316,387.002218,939,1
41.87559165,-87.6431412,979,407,506.0993684,330,0
41.72378063,-87.5499338,3478,138,167.7510977,3221,1
41.84531386,-87.63464028,1806,522,674.8797143,1282,0
41.84450928,-87.63244505,1721,437,558.0169248,1282,0
41.87763311,-87.64691307,1029,420,525.8342105,607,0
41.75509364,-87.54694752,3218,485,605.0369699,2522,1
41.79578321,-87.60525545,2283,174,208.683406,2107,0
41.71483394,-87.6351414,2832,744,946.1910526,1705,1
41.99048914,-87.73318705,3101,739,927.6788346,2235,1
41.80760971,-87.67131894,2277,463,582.745594,1349,1
41.92103732,-87.70820609,2220,857,1100.417872,1130,1
41.94823156,-87.78025754,3367,799,1020.711023,2282,1
41.94704517,-87.6828071,2253,250,292.8983007,1747,1
41.9479458,-87.68374106,2313,310,368.6935113,1747,1
41.94702962,-87.6840189,2253,250,293.2806767,1747,1
